dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,17006,16314,137653,17,17,1,3,0.5773502588272095,0,True,0.9163063764572144,0.9824115037918091,0.8551014065742493,0.4784923195838928,0.18857085704803467,0.23049864172935486,0.08740450441837311,0.28992146253585815,0.24799367785453796,0.3910878300666809,-0.1468273103237152,-0.15804827213287354,0.6295587705161004,0.35184978014922585,0.9814085506653264,0.1387572546662727,0.22503828508100582,-0.008608902239684468,-0.372404441986963,3,3,2
Grocery,42,12345,13731,13732,117086,15,15,6,12,0.1178511381149292,2,True,0.8749110102653503,0.9293875098228455,0.849608302116394,0.17013397812843323,0.15503758192062378,0.1469954401254654,0.13363313674926758,0.015096396207809448,0.023138538002967834,0.03650084137916565,-0.0017340928316116333,-0.023202979937195778,0.015812347701355544,0.025787593729694643,0.04159994143105018,0.015076150439173795,0.022916043895754606,0.036012087395199274,-0.0019801069397291267,3,3,3
Grocery,42,12345,2662,3132,14281,3,3,4,64,0.0625,1,True,0.9359161257743835,0.9684773683547974,0.44474145770072937,0.07591866701841354,0.059558406472206116,0.08442424982786179,0.06622939556837082,0.016360260546207428,-0.008505582809448242,0.009689271450042725,0.0018345937132835388,0.05309179797768593,0.018596472864443048,-0.007505107233387775,0.011091365631055275,0.016154688525167937,-0.008429874928324938,0.00959563745484,0.0018708238579970005,1,1,1
Grocery,42,12345,8689,9692,75211,12,12,21,33,0.03798685595393181,3,True,0.9641439914703369,0.9355725646018982,0.8393491506576538,0.043246079236269,0.04151328280568123,0.03808341547846794,0.036514636129140854,0.0017327964305877686,0.005162663757801056,0.006731443107128143,-0.00016401708126068115,-0.012036260217428207,0.001825321951279039,0.005511813889635182,0.007337135840914221,0.0017282948288423958,0.005147219038296105,0.006695130907317999,-0.0001803829598205015,3,3,3
Grocery,42,12345,1579,595,2600,1,1,4,12,0.14433756470680237,1,True,0.9996798038482666,0.9793295860290527,0.9076786637306213,0.0006590101984329522,0.0004096384218428284,0.0005136600811965764,0.00032026408007368445,0.00024937177659012377,0.0001453501172363758,0.0003387461183592677,-5.597577546723187e-05,-0.07631555199623108,0.0003148838885764792,0.00017362198890639492,0.0004885058774828741,0.0002383530253480873,0.00013930659326759302,0.00029343331575555577,-8.422630286012456e-05,3,3,3
Grocery,42,12345,354,1655,6980,2,2,2,7,0.26726123690605164,1,True,0.47794273495674133,0.9936655759811401,0.7531042098999023,1.1635838747024536,1.1457751989364624,0.7819890975952148,0.7382643818855286,0.01780867576599121,0.38159477710723877,0.42531949281692505,0.02591603994369507,0.03142393380403519,0.04930179576231303,0.49980940594088036,0.5491112017031935,0.01705906189530411,0.37194536226881103,0.40709266343193096,0.01808823926781583,3,3,3
Grocery,42,12345,1081,480,2089,1,1,8,16,0.0883883461356163,2,True,0.9998800754547119,0.9649043083190918,0.9533889889717102,0.00022098960471339524,0.00020323118951637298,0.00013076403411105275,0.00011991735664196312,1.775841519702226e-05,9.022557060234249e-05,0.00010107224807143211,-6.911737727932632e-06,-0.033060040324926376,1.9042318090633116e-05,0.0001163430248812213,0.0001353853429718544,1.7731296458775768e-05,8.53863219109023e-05,9.360242792738998e-05,-9.515190442288085e-06,3,3,3
Grocery,42,12345,7419,6868,47145,9,9,7,20,0.08451542258262634,2,True,0.9565289616584778,0.872881293296814,0.784461259841919,0.061987560242414474,0.05410383641719818,0.05096179619431496,0.04444419592618942,0.007883723825216293,0.011025764048099518,0.017543364316225052,-0.0013661235570907593,-0.03747643902897835,0.008483380859243272,0.01233092139319083,0.020814302252434108,0.00785193269352477,0.01089566469688796,0.017112000214818585,-0.0016355971755941442,3,3,3
Grocery,42,12345,10954,10856,89689,13,13,16,14,0.06681530922651291,3,True,0.9973289966583252,0.71048903465271,0.9621200561523438,0.0037130240816622972,0.004081254359334707,0.002434863243252039,0.0026745761279016733,-0.00036823027767241,0.0012781608384102583,0.001038447953760624,0.00012851739302277565,0.04786764085292816,-0.00034981277563446217,0.0015900624934647362,0.0012402497178302747,-0.00036753982056839113,0.0012237648206454802,0.0010093046724726584,0.00015307967239556932,2,2,2
Grocery,42,12345,5661,4374,25240,7,7,9,139,0.0282729621976614,2,True,0.9989448189735413,0.9137823581695557,0.780856192111969,0.0010702840518206358,0.0010459910845384002,0.0010812395485118032,0.0010557560017332435,2.4292967282235622e-05,-1.0955496691167355e-05,1.452805008739233e-05,1.1905794963240623e-06,0.02391369454562664,2.5361830859050583e-05,-1.0658225849577108e-05,1.470360500947347e-05,2.4363479793918893e-05,-1.0976340066202724e-05,1.4390918600248347e-05,1.0037788725321781e-06,1,1,1
Grocery,42,12345,12604,12403,105246,14,14,10,5,0.1414213627576828,3,True,0.6300415396690369,0.9529210329055786,0.7464607954025269,0.46996989846229553,0.5936774015426636,0.3615870773792267,0.4619693160057068,-0.12370750308036804,0.10838282108306885,0.008000582456588745,0.02332526445388794,0.09715179353952408,-0.1094181882054695,0.12085940223347484,0.011441214028005315,-0.12337315751947805,0.10794040051648572,0.007305244226249835,0.022738001229242175,2,2,2
Grocery,42,12345,6684,8049,57081,10,10,1,2,0.7071067690849304,0,True,0.9998410940170288,0.7973417043685913,0.9384872913360596,0.007164974696934223,0.002746859099715948,0.0004941195948049426,0.00015889335190877318,0.004418115597218275,0.006670854985713959,0.007006081286817789,-0.004082889296114445,-0.2256355583667755,0.00888868256277737,0.02362211679599766,0.032510799358775024,0.0010394922694118777,-0.020163591591637973,-0.048386425336893225,-0.02926232601466713,3,3,1
Grocery,42,12345,10244,8587,62032,12,12,6,71,0.04845016077160835,2,True,0.7879137396812439,0.9899852871894836,0.8635953664779663,0.28853654861450195,0.28736376762390137,0.23953713476657867,0.23836664855480194,0.001172780990600586,0.04899941384792328,0.05016990005970001,-2.294778823852539e-06,-2.286955168528948e-05,0.001377786566203562,0.053222507358571994,0.054600293924775556,0.001165513571823126,0.04881979847810509,0.04997522585365358,-1.0086196274627923e-05,3,3,3
Grocery,42,12345,4209,4459,26048,8,8,6,4,0.20412413775920868,2,True,0.9832774996757507,0.9987427592277527,1.0,0.024551039561629295,0.027871061116456985,0.01721862517297268,0.016863876953721046,-0.00332002155482769,0.007332414388656616,0.007687162607908249,0.003674769774079323,0.20037341117858887,-0.0022048714806428785,0.013306328885954042,0.011101457405311165,-0.0032462757113585544,0.005614579722094545,0.0067799165157495615,0.004411612505013571,3,2,3
Grocery,42,12345,7396,13561,115186,9,16,2,3,0.40824827551841736,1,False,0.6419607996940613,0.9279890060424805,0.7227475047111511,1.0883269309997559,1.7456165552139282,1.2055416107177734,1.7685377597808838,-0.6572896242141724,-0.11721467971801758,-0.6802108287811279,0.09429347515106201,0.06481920182704926,-0.5642175077935154,0.16621048486033174,-0.3980070229331839,-0.6663372495925,-0.14742276286691974,-0.6523481675886851,0.16141184487073462,0,2,0
Grocery,42,12345,10596,15767,134862,12,19,3,9,0.19245009124279022,1,False,0.804961085319519,0.9428792595863342,0.9077897071838379,2.0270235538482666,1.8015179634094238,3.215211868286133,2.9741430282592773,0.22550559043884277,-1.1881883144378662,-0.9471194744110107,0.015563249588012695,0.006592325400561094,0.23203211594360387,-1.0916595245861784,-0.8596274086425746,0.22564443311407115,-1.2143221065213665,-0.9625818519178255,0.02609582148946976,1,1,1
Grocery,42,12345,1958,2046,8848,3,5,1,2,0.7071067690849304,0,True,0.6440375447273254,0.9742692112922668,0.7317103147506714,0.35036155581474304,0.07269301265478134,1.9156708717346191,0.439998060464859,0.2776685357093811,-1.5653092861175537,-0.08963650465011597,1.1980042457580566,0.6198878884315491,0.5818550101598752,-0.5114479430949496,0.07040706706492554,0.0795768697837872,-1.056488400628293,-0.09748142550177431,0.8794301053427316,1,1,1
Grocery,42,12345,12403,12604,106704,14,14,5,10,0.1414213627576828,2,True,0.911647379398346,0.9529210329055786,0.7464607954025269,0.09051093459129333,0.12169834971427917,0.06773167103528976,0.09250202775001526,-0.03118741512298584,0.02277926355600357,-0.001991093158721924,0.0064170584082603455,0.11467678099870682,-0.02529586438818081,0.02936537573591956,0.004069511347738752,-0.030554024743554745,0.021493257370211877,-0.0019756185877993814,0.007085148785543487,2,2,2
Grocery,42,12345,14603,13814,117961,15,15,1,71,0.11867817491292953,0,True,0.4352588951587677,0.6285576224327087,0.9183671474456787,1.2222199440002441,1.2117518186569214,0.8397341966629028,0.8318144083023071,0.010468125343322754,0.3824857473373413,0.390405535697937,-0.0025483369827270508,-0.003253087867051363,0.010687744024516098,0.4334299453227056,0.44411768934722173,0.010466772262162834,0.38300517199961864,0.3909751658435522,-0.0024967784182293173,3,3,3
Grocery,42,12345,7391,6807,46726,9,9,6,10,0.12909944355487823,2,False,0.7333395481109619,0.9295017719268799,0.4858294129371643,1.3147270679473877,1.5157496929168701,1.1971806287765503,1.3872805833816528,-0.20102262496948242,0.1175464391708374,-0.07255351543426514,0.010922670364379883,0.02792646363377571,-0.19353100025775413,0.1223778998169264,-0.07115310044082776,-0.20136631587964254,0.11788341128746316,-0.07257435161359287,0.010908552978586505,2,2,2
Grocery,42,12345,16144,15663,134457,19,19,2,4,0.3535533845424652,1,True,0.9766184091567993,0.9532754421234131,0.9418189525604248,0.08265320956707001,0.10049577802419662,0.02160571701824665,0.023659296333789825,-0.017842568457126617,0.061047494411468506,0.05899391323328018,0.015788987278938293,0.1145092099905014,-0.014332525108681167,0.12024360848537456,0.10591108337669344,-0.017537954982854008,0.026003922864046347,0.03679334983598141,0.028327381954789073,2,2,3
Grocery,42,12345,3780,16175,136849,5,17,1,57,0.13245323300361633,0,False,0.3652104437351227,0.8597252368927002,0.6245498657226562,2.2400715351104736,2.259970188140869,2.451491117477417,2.472602367401123,-0.019898653030395508,-0.21141958236694336,-0.23253083229064941,-0.0012125968933105469,-0.002614205703139305,-0.01941060078886584,-0.19455692643716924,-0.21396752722603507,-0.019901346409405652,-0.21071294122759465,-0.2321845436721102,-0.0015702560351098793,0,0,0
Grocery,42,12345,9441,10409,83413,12,12,41,39,0.025007816031575203,3,True,0.9978505373001099,0.9282463788986206,0.8681758642196655,0.002356016542762518,0.0022656265646219254,0.002237913431599736,0.002151795197278261,9.038997814059258e-05,0.00011810311116278172,0.00020422134548425674,-4.271743819117546e-06,-0.010350110940635204,9.260948142538448e-05,0.00012252948682913936,0.0002151389682545239,9.041995388284404e-05,0.00011790394956109218,0.00020371910570470895,-4.604797739227268e-06,3,3,3
Grocery,42,12345,5851,5314,34720,8,8,3,24,0.1178511381149292,1,True,0.9829117059707642,0.8864115476608276,0.8013312816619873,0.027534451335668564,0.030599519610404968,0.01584322564303875,0.01723608374595642,-0.0030650682747364044,0.011691225692629814,0.010298367589712143,0.0016722101718187332,0.06674244999885559,-0.002776216476776137,0.01592659466710845,0.013150378190332311,-0.0030483536058769608,0.010644943889003684,0.009773416582663359,0.002176826299536635,2,2,2
Grocery,42,12345,13513,13512,114605,15,15,7,12,0.10910893976688385,2,True,0.9953601956367493,0.995840311050415,0.8823484182357788,0.005847845692187548,0.005234346725046635,0.00519805820658803,0.0046506100334227085,0.000613498967140913,0.0006497874855995178,0.0011972356587648392,-6.605079397559166e-05,-0.02684411033987999,0.0006486942060676981,0.0006951356745844666,0.0013438298806521649,0.0006122290974939527,0.000647137456368549,0.0011851549653152352,-7.42115885472665e-05,3,3,3
Grocery,42,12345,6955,3797,18711,9,3,1,3,0.5773502588272095,0,False,0.3836541175842285,0.9825661778450012,0.6997969150543213,2.659403085708618,3.03116512298584,3.375232696533203,2.957022190093994,-0.3717620372772217,-0.715829610824585,-0.297619104385376,0.7899725437164307,0.5702905058860779,0.1797752669267012,-0.33415842532559525,-0.15438315839889405,-0.4166767165954517,-0.7583089835746253,-0.36269559676375346,0.8122901034063235,0,1,0
Grocery,42,12345,9344,10508,84512,12,12,19,10,0.07254762202501297,3,True,0.9797849059104919,0.8742659091949463,0.7530854940414429,0.023495011031627655,0.0210897084325552,0.022786565124988556,0.020422188565135002,0.0024053025990724564,0.0007084459066390991,0.003072822466492653,-4.092603921890259e-05,-0.006615292280912399,0.0026394093810952405,0.0008979641091416291,0.0035373734902368666,0.002389939511536281,0.0006964949428041576,0.00301687519639868,-6.955925794175873e-05,3,3,3
Grocery,42,12345,11240,11207,93449,13,13,5,35,0.07559289038181305,2,True,0.979550302028656,0.8940614461898804,0.9584054946899414,0.03920084610581398,0.03820057213306427,0.021544117480516434,0.020661715418100357,0.00100027397274971,0.017656728625297546,0.018539130687713623,-0.00011787191033363342,-0.0031689282041043043,0.0014111263203918853,0.023763671316187215,0.025174797636579104,0.0009841332083015564,0.016290434847793342,0.017040777045371498,-0.00023379101072339842,3,3,3
Grocery,42,12345,6909,7835,55503,10,10,34,14,0.04583492502570152,3,True,0.9999309778213501,0.9739015698432922,0.930277943611145,8.642300235806033e-05,8.67805938469246e-05,6.8662193370983e-05,6.90197994117625e-05,-3.5759148886427283e-07,1.7760808987077326e-05,1.7403202946297824e-05,-1.4551915228366852e-11,-4.0954850533125864e-07,-3.333746456503253e-07,1.982089103331936e-05,1.948751638766903e-05,-3.3452263586783235e-07,1.7453419464538737e-05,1.7208281270854147e-05,8.938444218324249e-08,2,2,2
Grocery,42,12345,441,14442,124709,1,16,4,9,0.1666666716337204,1,True,0.9997796416282654,0.7539311647415161,0.7060370445251465,0.0002885640424210578,0.00024828212917782366,0.00026890001026913524,0.0002203936892328784,4.028191324323416e-05,1.9664032151922584e-05,6.817035318817943e-05,8.224407793022692e-06,0.0641898512840271,4.888706715130688e-05,3.553196749435677e-05,8.441903464566362e-05,3.9148239996609715e-05,1.884947242641832e-05,6.550523005576688e-05,7.507517632738845e-06,3,3,3
Grocery,42,12345,6439,13207,111135,11,15,2,360,0.03726780042052269,1,True,0.7850441336631775,0.7446321249008179,0.8344801664352417,0.2358139455318451,0.23613302409648895,0.24150404334068298,0.24201533198356628,-0.00031907856464385986,-0.005690097808837891,-0.006201386451721191,-0.00019221007823944092,-0.01574128307402134,-0.00028290524080331475,-0.004581924366112955,-0.004864829606916268,-0.00031920386408784587,-0.005640076065567579,-0.006125662811546734,-0.00016638288189130875,0,0,0
Grocery,42,12345,9084,8400,59736,12,12,13,37,0.04559607431292534,3,True,0.9870063066482544,0.9490108489990234,0.8602613210678101,0.015943309292197227,0.015092936344444752,0.013852762058377266,0.013078856281936169,0.0008503729477524757,0.0020905472338199615,0.002864453010261059,-7.646717131137848e-05,-0.013171770609915257,0.0008801322308595462,0.0023742328677727235,0.0032543650986322703,0.0008494855478500955,0.0020561855002517613,0.0028198093013437507,-8.586174675810632e-05,3,3,3
Grocery,42,12345,3973,3972,20936,8,8,2,3,0.40824827551841736,1,True,0.5670181512832642,0.9956667423248291,0.9932098388671875,1.452250599861145,1.7190521955490112,0.4923458695411682,0.5673639178276062,-0.2668015956878662,0.9599047303199768,0.8848866820335388,0.191783607006073,0.09082413464784622,-0.23637440695621706,1.5294364768825441,1.293062069926327,-0.26591110435139587,0.9074163900192763,0.8661695150966389,0.22466422942875852,2,2,2
Grocery,42,12345,10929,1970,8418,13,5,16,145,0.02076137065887451,3,True,0.9799060225486755,0.8268191814422607,0.5136749148368835,0.01900077983736992,0.019179020076990128,0.020113440230488777,0.020298605784773827,-0.00017824023962020874,-0.0011126603931188583,-0.0012978259474039078,-6.925314664840698e-06,-0.00267517170868814,-0.00015931683537195797,-0.0010780179733333654,-0.0012373348087053237,-0.00017797789065204764,-0.0011118643731765701,-0.0012957536084621211,-5.911344633503313e-06,0,0,0
Grocery,42,12345,19,15907,135557,1,17,3,29,0.10721125453710556,1,True,0.7444725036621094,0.8842945098876953,0.7890439033508301,0.29709097743034363,0.2594642639160156,0.3372328281402588,0.29507938027381897,0.037626713514328,-0.04014185070991516,0.002011597156524658,0.004526734352111816,0.05674009397625923,0.04000099618334922,-0.03764757750040291,0.002353418682946313,0.03755914720096296,-0.04005492867922772,0.0020189769799224336,0.00451475845818719,1,1,1
Grocery,42,12345,5029,11072,92050,8,13,2,47,0.10314211994409561,1,True,0.9103242754936218,0.9384989738464355,0.783859372138977,0.07447634637355804,0.09711416065692902,0.07029353827238083,0.0939544141292572,-0.02263781428337097,0.004182808101177216,-0.019478067755699158,-0.0010230615735054016,-0.02209698222577572,-0.018744961241366986,0.01297677240294905,-0.005768188838417936,-0.02222429632254437,0.004022603895167762,-0.01663166769448825,0.0015700247328883574,2,2,2
Grocery,42,12345,2986,3216,14748,4,4,8,1,0.3535533845424652,2,False,0.7247182726860046,0.9421205520629883,0.9114161729812622,2.023980140686035,2.0468640327453613,2.2053704261779785,2.2178821563720703,-0.022883892059326172,-0.18139028549194336,-0.19390201568603516,0.010372161865234375,0.02604917623102665,-0.021124181792235595,-0.1362306880302373,-0.1573548698224727,-0.022892466830604367,-0.18635417920632708,-0.198292379964289,0.010954266072642438,0,0,0
Grocery,42,12345,9397,2304,9976,12,5,19,2,0.16222141683101654,3,True,0.9868814945220947,0.9747967720031738,0.6890243887901306,0.013384491205215454,0.01253888476639986,0.014012996107339859,0.013205333612859249,0.0008456064388155937,-0.0006285049021244049,0.000179157592356205,-3.7943944334983826e-05,-0.02295072190463543,0.0010801334177881362,-0.000265636422080449,0.0008144969957076869,0.0008083406493979685,-0.0006248855189774293,-3.2390914403361386e-06,-0.00018669422186087532,1,1,1
Grocery,42,12345,7891,8196,58181,9,9,70,2,0.08451542258262634,3,False,0.9861834049224854,0.8773078918457031,0.5834636688232422,4.605696678161621,4.677250862121582,4.211349964141846,4.2825727462768555,-0.07155418395996094,0.3943467140197754,0.3231239318847656,0.0003314018249511719,0.0004200144321657717,-0.07152926222892084,0.3952463972764358,0.323717135047515,-0.0715555834924721,0.39445779843653717,0.32318753982229786,0.0002853248782327955,2,2,2
Grocery,42,12345,8475,8334,59058,12,12,7,3,0.2182178795337677,2,True,0.9863533973693848,0.969022274017334,0.8258437514305115,0.02292335405945778,0.009978176094591618,0.03286927565932274,0.013740594498813152,0.012945177964866161,-0.00994592159986496,0.009182759560644627,0.006183503195643425,0.19278943538665771,0.019937719828179656,-0.007718321258115682,0.012219398570063975,0.010562633006248847,-0.00970804062641521,0.008494564631303436,0.0076399722514698,1,1,1
Grocery,42,12345,719,848,3566,1,1,10,4,0.15811388194561005,3,True,0.9999499320983887,0.972976803779602,0.9593765735626221,0.0001820160250645131,0.00010871296399272978,8.439661905867979e-05,5.006664650863968e-05,7.33030610717833e-05,9.76194060058333e-05,0.0001319493749178946,-3.8973092159722e-05,-0.1286742389202118,9.730922460851446e-05,0.00014631345778231175,0.00024362268239082628,6.856657997008698e-05,8.074818819702857e-05,7.147150452528478e-05,-7.784326364183076e-05,3,3,2
Grocery,42,12345,11584,11575,97120,13,13,1,41,0.15617376565933228,0,True,0.9025625586509705,0.970863938331604,0.826556384563446,0.16725273430347443,0.13796034455299377,0.12618890404701233,0.10251724720001221,0.029292389750480652,0.0410638302564621,0.06473548710346222,-0.00562073290348053,-0.04160679131746292,0.03587304028053763,0.04752151475607506,0.0833945550366127,0.02813544475652284,0.04036725289803165,0.06122789448751521,-0.0072748031670392815,3,3,3
Grocery,42,12345,8427,2700,11870,12,4,5,49,0.06388765573501587,2,False,0.9578210115432739,0.4994199275970459,0.49163979291915894,4.840621471405029,4.805600166320801,4.8966546058654785,4.861532211303711,0.035021305084228516,-0.05603313446044922,-0.02091073989868164,0.0001010894775390625,0.0009028652566485107,0.035055422431398996,-0.05591570325555104,-0.020860280824152026,0.03502204962431047,-0.05602947148410132,-0.020911559559264905,9.586230052594652e-05,1,1,1
Grocery,42,12345,14002,14782,127639,16,16,47,6,0.059549130499362946,3,True,0.9744576811790466,0.9531737565994263,0.7382107973098755,0.03139129653573036,0.0314282663166523,0.02585330419242382,0.025874214246869087,-3.6969780921936035e-05,0.0055379923433065414,0.005517082288861275,1.605972647666931e-05,0.0014478585217148066,-2.7186404703285214e-05,0.006089502809767078,0.006062316405063793,-3.700943196126349e-05,0.0055028601437300505,0.0054824408752401745,1.6590163471387823e-05,2,2,2
Grocery,42,12345,6035,16767,140109,7,17,5,1,0.4472135901451111,2,True,0.9235300421714783,0.8583543300628662,0.8918724060058594,0.7709783315658569,0.7921761870384216,0.08446413278579712,0.07955195754766464,-0.021197855472564697,0.6865141987800598,0.6914263963699341,0.026110053062438965,0.01866152137517929,-0.0006042245562894455,1.6249229704808132,1.6243187459245236,-0.02036462203846793,0.1396678765959387,0.14178800361974675,0.02248474906227596,3,2,3
Grocery,42,12345,8953,9968,78342,12,12,10,7,0.11952286213636398,3,True,0.9400236010551453,0.9513146877288818,0.734302818775177,0.09755153208971024,0.07891970872879028,0.07806447893381119,0.06185029447078705,0.018631823360919952,0.019487053155899048,0.03570123761892319,-0.002417638897895813,-0.03275040537118912,0.021821695781354435,0.023302543354630157,0.045124239135984595,0.018208860903831243,0.01904575289204815,0.034045567648690656,-0.003209046147188737,3,3,3
Grocery,42,12345,3633,16667,139568,4,18,3,49,0.0824786126613617,1,False,0.677013099193573,0.9703779816627502,0.8265731334686279,2.7378146648406982,2.769989490509033,2.8107054233551025,2.8505637645721436,-0.03217482566833496,-0.0728907585144043,-0.11274909973144531,-0.007683515548706055,-0.03527546674013138,-0.031241298798855465,-0.04853007442881685,-0.07977137322767247,-0.03218617614460558,-0.07477029083273315,-0.11549368432201124,-0.008537217344672499,0,0,0
Grocery,42,12345,8621,17023,141722,12,19,8,70,0.04225771129131317,2,True,0.9018676280975342,0.8317467570304871,0.8955403566360474,0.10160529613494873,0.10015492141246796,0.10479456186294556,0.10328753292560577,0.001450374722480774,-0.003189265727996826,-0.0016822367906570435,5.665421485900879e-05,0.008961598388850689,0.0014652786789564375,-0.0029945304453930883,-0.001529251766436649,0.001450330470977188,-0.003183875365412282,-0.0016796381687569145,5.3906725678179706e-05,1,1,1
Grocery,42,12345,11946,11952,100919,13,13,4,1,0.5,1,True,0.5950326323509216,0.7821521759033203,0.856719434261322,2.210742712020874,2.0530409812927246,0.5878011584281921,0.5191389918327332,0.15770173072814941,1.622941493988037,1.691603660583496,-0.08903956413269043,-0.025643212720751762,0.20645609358452885,2.265871116206022,2.47232720979055,0.15292572319199355,1.6326411673300067,1.6971410984067168,-0.08842579211528356,3,3,3
Grocery,42,12345,6156,2644,11598,8,4,3,4,0.28867512941360474,1,True,0.9930024743080139,0.37280339002609253,0.6085246205329895,0.0043542818166315556,0.004816833417862654,0.006870456039905548,0.00702210608869791,-0.0004625516012310982,-0.0025161742232739925,-0.0026678242720663548,0.00031090155243873596,0.05506034940481186,-0.00035446897396916425,-0.0010361068361520165,-0.0013905758101211809,-0.0004530294902906435,-0.002266974390593705,-0.0024000328313522664,0.00031997104953208227,0,0,0
Grocery,42,12345,14116,14110,121141,15,15,3,7,0.2182178795337677,1,True,0.9439255595207214,0.9997901320457458,0.864521861076355,0.3230939209461212,0.27141043543815613,0.07185185700654984,0.05770796164870262,0.05168348550796509,0.251242071390152,0.2653859555721283,-0.03753960132598877,-0.06605461984872818,0.056714704510918965,0.49977309649695356,0.5564878010078724,0.05140707563276882,0.1285325471000654,0.11145122357618797,-0.06848839915664624,3,3,2
Grocery,42,12345,5859,440,1895,8,1,10,6,0.12909944355487823,3,True,0.9437220096588135,0.9591105580329895,0.8393903374671936,0.09335292875766754,0.12505510449409485,0.04327039420604706,0.05792364850640297,-0.03170217573642731,0.05008253455162048,0.03542928025126457,0.017048925161361694,0.14545126259326935,-0.027137961477703698,0.07490590203094513,0.047767940553241434,-0.031290256401335176,0.04283007345568768,0.033156390002076735,0.021616572947724233,2,2,2
Grocery,42,12345,14916,7070,49129,16,9,5,19,0.10259783267974854,2,False,0.8202638626098633,0.6052507162094116,0.8724578619003296,1.746039628982544,2.064523696899414,2.1473255157470703,2.4878830909729004,-0.3184840679168701,-0.40128588676452637,-0.7418434619903564,-0.02207350730895996,-0.015102151781320572,-0.30551183344289856,-0.38394631974929216,-0.6894581531921906,-0.31948339446731105,-0.40294402966576237,-0.7518732305522906,-0.02944580641921718,0,0,0
Grocery,42,12345,4985,5597,37019,7,7,65,22,0.026444293558597565,3,True,0.9987917542457581,0.9177286624908447,0.8661407232284546,0.0013260389678180218,0.0013003236381337047,0.0012332937913015485,0.001209004782140255,2.5715329684317112e-05,9.27451765164733e-05,0.0001170341856777668,-1.4263205230236053e-06,-0.006056441925466061,2.6190006674430653e-05,9.635303050211362e-05,0.00012254303717654428,2.5790797093357402e-05,9.265037350125271e-05,0.00011683124610533124,-1.609924489278877e-06,3,3,3
Grocery,42,12345,1243,1740,7409,1,1,1,10,0.3162277638912201,0,True,0.9876032471656799,0.9347242116928101,0.7623709440231323,0.01899540051817894,0.015527543611824512,0.016787918284535408,0.012474252842366695,0.0034678569063544273,0.002207482233643532,0.006521147675812244,0.0008458085358142853,0.06934847682714462,0.005565503878876456,0.0030519712902954744,0.008617475169171931,0.0031767346200210636,0.0019900211405585754,0.00591747479285544,0.0007507190322758009,3,3,3
Grocery,42,12345,15236,1782,7587,17,0,6,4,0.20412413775920868,2,True,0.900274932384491,0.804094135761261,0.8174464702606201,0.10294193774461746,0.0928221344947815,0.11783813685178757,0.1050550639629364,0.010119803249835968,-0.014896199107170105,-0.002113126218318939,0.0026632696390151978,0.09817007929086685,0.01235830320651467,0.0033502975327998757,0.01570860073931455,0.009926732168657608,-0.014753331529977706,-0.0021360816725224697,0.0026905176887976282,1,3,1
Grocery,42,12345,15476,16032,136214,17,17,2,8,0.25,1,True,0.99744713306427,0.9313936233520508,0.9614054560661316,0.018587220460176468,0.014382153749465942,0.0034702338743954897,0.002556153805926442,0.0042050667107105255,0.015116986818611622,0.016031065955758095,-0.0032909875735640526,-0.09308900684118271,0.005803557307380376,0.03305994166072659,0.038863498968106966,0.0038792253792934864,0.0016987523542085145,-0.003974209427793453,-0.009552187161295453,3,3,1
Grocery,42,12345,11273,11044,91773,13,13,11,9,0.10050378739833832,3,True,0.9937386512756348,0.9543702006340027,0.8678271770477295,0.009350908920168877,0.011293887160718441,0.005197465419769287,0.0062810396775603294,-0.0019429782405495644,0.0041534435003995895,0.003069869242608547,0.000859403982758522,0.09375689923763275,-0.0017539050117899963,0.005620191982946073,0.003866286971156076,-0.0019305593382567643,0.0037955676012569697,0.002912001610421667,0.0010469933474214622,2,2,2
Grocery,42,12345,17,3707,17837,1,5,8,5,0.15811388194561005,2,True,0.9999513626098633,0.9097553491592407,0.7981284856796265,9.905801562126726e-05,9.250213042832911e-05,5.352353764465079e-05,4.8636207793606445e-05,6.555885192938149e-06,4.553447797661647e-05,5.0421807827660814e-05,-1.668555341893807e-06,-0.01627506874501705,1.1193002279667225e-05,6.373481474787024e-05,7.492781702753749e-05,5.867715643183737e-06,4.048195086453017e-05,4.214935112747775e-05,-4.200315380236155e-06,3,3,3
Grocery,42,12345,2737,3132,14283,3,3,4,64,0.0625,1,True,0.9432622194290161,0.984011709690094,0.5886965990066528,0.06441518664360046,0.05569760128855705,0.0679810643196106,0.058410994708538055,0.008717585355043411,-0.003565877676010132,0.0060041919350624084,0.000852484256029129,0.04661526158452034,0.009438724778655445,-0.0029709756261162203,0.00646774915253923,0.008674273383392831,-0.0035149613545243296,0.005984695704796267,0.0008253836759277659,1,1,1
