receiver_i,confidence,entropy_norm,margin,correct,label_i
4311,0.9816879630088806,0.03858014568686485,0.974031388759613,True,7
4317,0.9937580823898315,0.01426134817302227,0.988935112953186,True,8
4318,0.9784667491912842,0.04728630185127258,0.9669380187988281,True,8
4332,0.9930825233459473,0.01823148876428604,0.9906191229820251,True,7
4343,0.8181283473968506,0.18346083164215088,0.655779242515564,True,8
4353,0.9989688396453857,0.002895231591537595,0.998064398765564,True,8
4366,0.9621583223342896,0.07757895439863205,0.9519736766815186,True,7
4375,0.807301938533783,0.1686362624168396,0.61668860912323,True,8
4386,0.7092452645301819,0.37890997529029846,0.5987290740013123,True,8
4390,0.9999970197677612,1.4559032024408225e-05,0.9999951720237732,True,8
4398,0.9189997911453247,0.11427289247512817,0.8516481518745422,True,8
4420,0.9967691898345947,0.008800618350505829,0.9949551224708557,True,7
4445,0.9991437196731567,0.002632375108078122,0.9985820651054382,True,8
4453,0.6503036022186279,0.25573262572288513,0.32364657521247864,True,8
4454,0.9831647276878357,0.03372274339199066,0.9708437919616699,True,7
4463,0.9996843338012695,0.0011036550858989358,0.9995346069335938,True,8
4468,0.6725285053253174,0.4353311359882355,0.5710700154304504,False,8
4475,0.7801633477210999,0.20017945766448975,0.5738444328308105,True,8
4479,0.6746556758880615,0.41444557905197144,0.5959694981575012,True,7
4483,0.9254447817802429,0.13301528990268707,0.897467851638794,False,8
4487,0.9582926034927368,0.0666470006108284,0.9228007197380066,True,7
4495,0.9993606209754944,0.002090162830427289,0.9989644885063171,True,8
4499,0.9773021936416626,0.04806375876069069,0.9695811867713928,True,7
4500,0.3139631748199463,0.6840404272079468,0.11868534982204437,True,8
4502,0.8639628887176514,0.17895466089248657,0.7826310396194458,True,7
4509,0.9999721050262451,0.00011513000208651647,0.9999503493309021,True,7
4514,0.9948167204856873,0.013310875743627548,0.9922853112220764,True,7
4523,0.9012673497200012,0.14281249046325684,0.8328291177749634,True,7
4533,0.9510899782180786,0.0889504924416542,0.9351857900619507,True,7
4535,0.9857527613639832,0.0309765487909317,0.9777820706367493,True,7
4540,0.789887547492981,0.2546229064464569,0.6540948748588562,True,8
4541,0.7586426734924316,0.3017483651638031,0.6486716270446777,False,8
4551,0.7517616748809814,0.30552154779434204,0.6639060378074646,True,7
4578,0.9972795844078064,0.0068261027336120605,0.9949877262115479,True,8
4581,0.9994920492172241,0.0017429906874895096,0.9993273615837097,True,7
4582,0.9381338357925415,0.1031719446182251,0.9085116386413574,True,7
4597,0.9999929666519165,3.456270496826619e-05,0.999990701675415,True,7
4598,0.9998660087585449,0.0005011138273403049,0.9998130202293396,True,7
4608,0.6554526686668396,0.33688610792160034,0.43189048767089844,True,7
4609,0.9585043787956238,0.08197947591543198,0.940883219242096,True,7
4610,0.9966599941253662,0.008684137836098671,0.9944256544113159,True,7
4623,0.9769619703292847,0.049337685108184814,0.9686369299888611,True,7
4625,0.8418547511100769,0.19730472564697266,0.7211609482765198,False,7
4626,0.9944517016410828,0.011717495508491993,0.9890393018722534,True,7
4627,0.9435561895370483,0.09119098633527756,0.9054840803146362,True,8
4630,0.9767781496047974,0.04809640720486641,0.9663899540901184,True,7
4631,0.490374892950058,0.48312950134277344,0.2413298785686493,False,8
4638,0.9896575808525085,0.020107390359044075,0.979867160320282,True,7
4653,0.9836267828941345,0.03431522473692894,0.9740914702415466,True,7
4655,0.993441104888916,0.015497880056500435,0.9899641871452332,True,7
4664,0.9868994951248169,0.028959408402442932,0.9809399247169495,True,7
4676,0.3665686249732971,0.5943988561630249,0.07380172610282898,True,7
4683,0.9950173497200012,0.011941978707909584,0.991672158241272,True,8
4690,0.8710311055183411,0.1763036549091339,0.7796280980110168,True,7
4692,0.9963710308074951,0.010075213387608528,0.9951831102371216,True,7
4708,0.9790970683097839,0.046748075634241104,0.9728448987007141,True,8
4712,0.3165960907936096,0.6215587258338928,0.009853571653366089,False,7
4713,0.727521538734436,0.34042370319366455,0.630516529083252,True,7
4721,0.9736392498016357,0.05676189810037613,0.9660975933074951,True,7
4724,0.9982191920280457,0.005186633672565222,0.9972568154335022,True,7
4726,0.9845378398895264,0.035597000271081924,0.9794533252716064,True,7
4731,0.9997058510780334,0.0010604332201182842,0.9996233582496643,True,7
4732,0.8774914741516113,0.16352978348731995,0.7872952222824097,True,7
4733,0.9992375373840332,0.002423984929919243,0.9988470673561096,True,7
4736,0.969245433807373,0.05654250085353851,0.9476853013038635,True,7
4737,0.24863983690738678,0.7283745408058167,0.06047987937927246,False,8
4739,0.9971824884414673,0.007655218243598938,0.9955140948295593,True,7
4751,0.8555296659469604,0.22779086232185364,0.8119146227836609,True,7
4756,0.8976183533668518,0.13356547057628632,0.8115990161895752,True,8
4761,0.9938513040542603,0.015270953997969627,0.9906517267227173,True,7
4768,0.6075079441070557,0.5027616620063782,0.467738538980484,True,8
4780,0.41155925393104553,0.48497071862220764,0.04283285140991211,False,7
4781,0.9859697818756104,0.031098362058401108,0.9802554249763489,True,7
4802,0.6380531787872314,0.2825813889503479,0.3257955014705658,False,7
4806,0.9873348474502563,0.027155987918376923,0.9792705774307251,True,7
4809,0.9813608527183533,0.03897462412714958,0.9736586213111877,True,7
4831,0.7345775961875916,0.33116722106933594,0.6392956376075745,True,8
4840,0.9995474219322205,0.0014978733379393816,0.9992820620536804,True,7
4847,0.9855934977531433,0.03185607120394707,0.9770525693893433,True,8
4855,0.3081854283809662,0.662242591381073,0.11879169940948486,True,7
4858,0.7289871573448181,0.3071427345275879,0.5686047673225403,False,8
4860,0.9998801946640015,0.00043803983135148883,0.9997937083244324,True,7
4877,0.8587542772293091,0.19439317286014557,0.7861002683639526,True,7
4880,0.9186068177223206,0.10329017043113708,0.8431153297424316,True,7
4894,0.9943682551383972,0.013923300430178642,0.9913038015365601,True,7
4899,0.9998799562454224,0.00047928254934959114,0.9998528957366943,True,8
4908,0.7639614939689636,0.31631946563720703,0.6544613838195801,False,8
4911,0.9985559582710266,0.004346405155956745,0.9979824423789978,True,8
4921,0.9991891980171204,0.002740490948781371,0.9988623261451721,True,8
4942,0.71462082862854,0.3238033652305603,0.5406413078308105,True,7
4951,0.8731839060783386,0.17509640753269196,0.7866131067276001,True,7
4962,0.8815748691558838,0.1982516646385193,0.838241696357727,True,7
4968,0.9522990584373474,0.08759169280529022,0.9239281415939331,True,8
4971,0.986213207244873,0.026225605979561806,0.9740064740180969,True,8
4972,0.9993013143539429,0.002249105367809534,0.9989503026008606,True,7
4979,0.9959492683410645,0.010549335740506649,0.9942110776901245,True,7
4985,0.9987917542457581,0.003515668911859393,0.9979501962661743,True,7
4987,0.9818523526191711,0.0390147939324379,0.9749558568000793,True,7
4999,0.9982051849365234,0.005199072416871786,0.9973198175430298,True,7
5000,0.9955660700798035,0.01145486906170845,0.9937548041343689,True,7
5003,0.5584104657173157,0.5309019088745117,0.4153669476509094,True,8
5008,0.9415901899337769,0.10333681851625443,0.9080696105957031,True,8
5013,0.9994296431541443,0.0017438443610444665,0.9989415407180786,True,8
5020,0.8713940382003784,0.14157678186893463,0.7509046792984009,True,8
5023,0.9779380559921265,0.04875703528523445,0.9688013195991516,True,8
5029,0.9103242754936218,0.1618301421403885,0.8790871500968933,True,8
5037,0.9410597085952759,0.10819293558597565,0.9064498543739319,True,8
5044,0.9976270794868469,0.006151508539915085,0.995751142501831,True,7
5051,0.9589233994483948,0.06923072040081024,0.9266416430473328,True,7
5065,0.9675392508506775,0.06741883605718613,0.9554113745689392,True,8
5068,0.9527640342712402,0.08234314620494843,0.9252638220787048,True,7
5069,0.9775183796882629,0.04559557884931564,0.9667550325393677,True,7
5080,0.9857094287872314,0.031546954065561295,0.9777187705039978,True,7
5088,0.6392050981521606,0.34229302406311035,0.3821873962879181,True,8
5111,0.9558858871459961,0.07825537025928497,0.9317321181297302,True,7
5135,0.546543300151825,0.5517635941505432,0.3897331953048706,True,8
5150,0.8739442229270935,0.15706384181976318,0.7769132852554321,True,7
5165,0.5977059602737427,0.5238314270973206,0.4910571873188019,False,8
5170,0.7825890183448792,0.2714444398880005,0.657781720161438,False,7
5171,0.9878576993942261,0.024599021300673485,0.9777827262878418,True,8
5178,0.9986327290534973,0.004306906834244728,0.99826979637146,True,7
5182,0.8753511309623718,0.20305848121643066,0.8408492803573608,True,7
5187,0.984623372554779,0.030816223472356796,0.9719422459602356,True,8
5191,0.9674187302589417,0.06292230635881424,0.9527044296264648,True,8
5198,0.37252193689346313,0.6060040593147278,0.15244027972221375,False,8
5202,0.9263005256652832,0.12126035243272781,0.8889750838279724,True,7
5205,0.8012001514434814,0.29087138175964355,0.7268891334533691,True,7
5206,0.9723789095878601,0.05753074958920479,0.9615684747695923,True,7
5209,0.7443278431892395,0.22538445889949799,0.5073540210723877,True,8
5212,0.9725515246391296,0.04933253303170204,0.950299859046936,True,8
5222,0.6077344417572021,0.4370307922363281,0.459991455078125,False,8
5243,0.9908291101455688,0.022076934576034546,0.987787663936615,True,7
5247,0.3959534466266632,0.4752424359321594,0.05665791034698486,False,8
5263,0.9894611239433289,0.02322673797607422,0.9842547178268433,True,7
5264,0.9981694221496582,0.005102680996060371,0.9971910119056702,True,7
5270,0.9786560535430908,0.04135577380657196,0.9627936482429504,True,8
5271,0.6794299483299255,0.36837950348854065,0.5753698348999023,True,7
5288,0.9027345180511475,0.16399462521076202,0.8641161918640137,False,7
5295,0.9999332427978516,0.00025484830257482827,0.999879777431488,True,8
5298,0.9901642203330994,0.021879876032471657,0.9832977056503296,True,8
5306,0.9367929697036743,0.11331311613321304,0.915686309337616,True,7
5308,0.9186936020851135,0.12947359681129456,0.8808750510215759,True,7
5313,0.9977523684501648,0.006712203845381737,0.9969848990440369,True,8
5314,0.9998983144760132,0.00036338521749712527,0.9998091459274292,True,8
5337,0.803698718547821,0.2820391356945038,0.7353339791297913,True,7
5352,0.34848934412002563,0.6780283451080322,0.18352192640304565,False,8
5371,0.9846479892730713,0.026667539030313492,0.9693792462348938,False,8
5376,0.9503921866416931,0.092595174908638,0.9305631518363953,True,7
5383,0.818301796913147,0.23221327364444733,0.7250622510910034,True,7
5389,0.7564931511878967,0.2618832588195801,0.5786573886871338,True,8
5394,0.6336219906806946,0.4705471396446228,0.5176609754562378,False,7
5396,0.9910324215888977,0.020458847284317017,0.9853829145431519,True,7
5397,0.9811275005340576,0.037434570491313934,0.9676403999328613,True,7
5404,0.3815867006778717,0.5345137119293213,0.13511723279953003,False,7
5413,0.999647855758667,0.0011959056137129664,0.9994900822639465,True,7
5415,0.9394347071647644,0.10742825269699097,0.9082814455032349,True,7
5429,0.5847781896591187,0.31851476430892944,0.23940810561180115,True,8
5447,0.9228300452232361,0.13069751858711243,0.8897262215614319,True,7
5449,0.9234669208526611,0.13326051831245422,0.8929481506347656,True,7
5450,0.9576437473297119,0.08276376873254776,0.944774329662323,True,7
5458,0.9707959294319153,0.055728934705257416,0.9517980217933655,True,7
5459,0.8798525929450989,0.18067853152751923,0.8114115595817566,True,7
5466,0.9893708229064941,0.024985503405332565,0.9856507778167725,True,7
5471,0.9927910566329956,0.01779993437230587,0.9883543252944946,True,8
5477,0.9940981864929199,0.014653613790869713,0.9906488656997681,True,8
5483,0.9188259243965149,0.13641725480556488,0.8795830607414246,True,8
5485,0.8813356161117554,0.2112455815076828,0.8482193946838379,True,8
5492,0.8942289352416992,0.12379755079746246,0.7960572242736816,False,8
5496,0.40940696001052856,0.4909061789512634,0.05505436658859253,False,8
5498,0.5539864897727966,0.41841500997543335,0.23315465450286865,True,8
5510,0.9943017959594727,0.012194039300084114,0.9888553023338318,True,7
5515,0.9871008396148682,0.02967260405421257,0.9808766841888428,True,7
5519,0.732137143611908,0.3725144565105438,0.6699053645133972,True,8
5520,0.9675540924072266,0.06906675547361374,0.9590721726417542,True,8
5521,0.9501304626464844,0.09453772008419037,0.935263991355896,True,7
5522,0.9087509512901306,0.14124135673046112,0.8637664914131165,True,8
5523,0.9846226572990417,0.03444475680589676,0.9783055782318115,True,8
5532,0.9893856048583984,0.025712328031659126,0.9855571389198303,True,8
5562,0.999661922454834,0.0011981402058154345,0.9995310306549072,True,7
5572,0.8047486543655396,0.2573869526386261,0.7282221913337708,True,7
5573,0.9276142716407776,0.1133943498134613,0.8797951340675354,True,8
5574,0.7725845575332642,0.2900131046772003,0.6229913830757141,True,8
5580,0.9912672638893127,0.019961435347795486,0.9860053658485413,True,7
5584,0.9565878510475159,0.0821528434753418,0.9378536939620972,True,7
5587,0.39577507972717285,0.516287624835968,0.024386674165725708,True,7
5591,0.9923122525215149,0.01960841566324234,0.9902055263519287,True,7
5595,0.4754895269870758,0.584547221660614,0.3051172196865082,True,7
5599,0.9625726342201233,0.07222043722867966,0.9478644132614136,True,7
5607,0.8460977077484131,0.21744133532047272,0.7741206884384155,True,7
5610,0.3642318546772003,0.5981207489967346,0.03685954213142395,False,7
5613,0.9640481472015381,0.058098919689655304,0.9328473806381226,True,8
5623,0.969074547290802,0.04901157319545746,0.9401850700378418,True,8
5629,0.8902302980422974,0.1507948487997055,0.8154090642929077,True,7
5630,0.6891768574714661,0.33264216780662537,0.5309991836547852,True,7
5631,0.45696884393692017,0.6266476511955261,0.29401451349258423,True,7
5635,0.9976069927215576,0.0072451080195605755,0.9969175457954407,True,8
5640,0.9011210799217224,0.14168468117713928,0.8315152525901794,False,8
5646,0.6213346719741821,0.24148449301719666,0.25521013140678406,False,8
5649,0.9858660697937012,0.029996387660503387,0.9779284596443176,True,7
5653,0.9998251795768738,0.0006786632584407926,0.9997568726539612,True,8
5658,0.7689931988716125,0.318310409784317,0.7022648453712463,True,7
5661,0.9989448189735413,0.0032589626498520374,0.9984055161476135,True,7
5664,0.9904775619506836,0.023004161193966866,0.9861723780632019,True,8
5667,0.9797760248184204,0.04443465173244476,0.9719838500022888,True,7
5668,0.782409131526947,0.2128685563802719,0.5884580016136169,True,8
5678,0.4029965102672577,0.6814447641372681,0.2570866346359253,False,7
5680,0.605044424533844,0.45327264070510864,0.5017849206924438,True,8
5693,0.9967548251152039,0.008860143832862377,0.9952545166015625,True,7
5703,0.7333105802536011,0.2869281768798828,0.6062756180763245,True,8
5717,0.594637930393219,0.4043775796890259,0.37175244092941284,True,7
5721,0.9908908009529114,0.022764775902032852,0.9881516098976135,True,7
5722,0.6640244722366333,0.3728906214237213,0.539337158203125,True,7
5726,0.9739959239959717,0.049321431666612625,0.9549210667610168,True,8
5731,0.9383929371833801,0.1168198436498642,0.9197452664375305,True,7
5733,0.9662919044494629,0.06839257478713989,0.9564260244369507,True,7
5750,0.9868424534797668,0.026724256575107574,0.9761223196983337,True,8
5752,0.2726680338382721,0.6190352439880371,0.0430896133184433,False,8
5754,0.8616312742233276,0.18260106444358826,0.7632370591163635,True,7
5755,0.985699474811554,0.032505884766578674,0.9797967076301575,True,7
5761,0.9838654398918152,0.02991368994116783,0.9691331386566162,True,7
5765,0.9873170256614685,0.02957991696894169,0.982400119304657,True,7
5769,0.7720448970794678,0.33292511105537415,0.6853402853012085,True,7
5774,0.9171814918518066,0.15318630635738373,0.8968178033828735,False,8
5781,0.6279277205467224,0.34039920568466187,0.3613981008529663,False,7
5787,0.5403910279273987,0.553287148475647,0.3642738461494446,True,8
5791,0.63346266746521,0.41232427954673767,0.43892520666122437,True,8
5794,0.9917007088661194,0.020518068224191666,0.9882304072380066,True,7
5806,0.9944978356361389,0.014181007631123066,0.9926536679267883,True,8
5809,0.5737692713737488,0.4418136179447174,0.40259531140327454,True,8
5817,0.8009582757949829,0.20372582972049713,0.6273994445800781,True,7
5831,0.575535774230957,0.29795756936073303,0.19375061988830566,False,8
5834,0.681646466255188,0.20886529982089996,0.3632996380329132,False,8
5835,0.8768380880355835,0.19241736829280853,0.830680251121521,True,8
5843,0.4966496229171753,0.4488660395145416,0.19196683168411255,True,7
5849,0.9269545674324036,0.11566216498613358,0.8961503505706787,True,8
5851,0.9829117059707642,0.035699959844350815,0.974736213684082,True,8
5859,0.9437220096588135,0.08835390210151672,0.9044771194458008,True,8
5878,0.9147161245346069,0.14828583598136902,0.8898075819015503,True,8
5888,0.47448357939720154,0.6320622563362122,0.3372431695461273,False,8
5898,0.9994809031486511,0.0016356263076886535,0.9991970062255859,True,7
5901,0.8241677284240723,0.2582273781299591,0.7472812533378601,True,7
5913,0.9993775486946106,0.001993814716115594,0.9991170167922974,True,7
5938,0.4690713882446289,0.4253232777118683,0.18107560276985168,True,7
5957,0.9966024160385132,0.009093545377254486,0.9948122501373291,True,7
5967,0.6499765515327454,0.33173781633377075,0.3809710443019867,True,8
5971,0.9990540146827698,0.002947216620668769,0.9987027645111084,True,7
5978,0.2742195725440979,0.7027872204780579,0.008482486009597778,True,8
5982,0.9710614085197449,0.05312509462237358,0.9526108503341675,True,7
5984,0.8612878918647766,0.19037167727947235,0.7781038284301758,True,8
5986,0.7500566840171814,0.19243642687797546,0.5021616220474243,True,8
5988,0.9096660017967224,0.15127818286418915,0.8753191828727722,True,7
5989,0.7609823346138,0.3027902841567993,0.6289104223251343,True,7
5991,0.46634694933891296,0.5013645887374878,0.1510728895664215,True,8
5995,0.9928476810455322,0.015504289418458939,0.98667311668396,True,8
6015,0.8980112671852112,0.1623629331588745,0.8675273656845093,False,8
6024,0.9049686789512634,0.15034876763820648,0.8525876402854919,True,7
6035,0.9235300421714783,0.12914833426475525,0.8994983434677124,True,7
6043,0.9992734789848328,0.002228269586339593,0.9987116456031799,True,8
6047,0.733001708984375,0.37435388565063477,0.6631486415863037,True,8
6069,0.9480266571044922,0.08806837350130081,0.9109955430030823,True,7
6077,0.9857067465782166,0.028180673718452454,0.9746723771095276,True,8
6079,0.9858485460281372,0.030240589752793312,0.9770050644874573,True,7
6080,0.9918310046195984,0.020015552639961243,0.9879012703895569,True,7
6088,0.9925850033760071,0.01693713292479515,0.9880375862121582,True,8
6093,0.9756286144256592,0.04697195440530777,0.9584732055664062,True,8
6095,0.8311856389045715,0.20150183141231537,0.7118773460388184,True,7
6097,0.4312378764152527,0.555412232875824,0.2562178075313568,True,7
6108,0.9662078619003296,0.05885057896375656,0.9404618144035339,True,8
6111,0.9929330348968506,0.015287241898477077,0.9866669178009033,True,8
6115,0.967620313167572,0.06500931829214096,0.954362690448761,True,7
6117,0.4036685526371002,0.5798428058624268,0.2022414356470108,True,8
6123,0.953734278678894,0.08254991471767426,0.9237781763076782,True,8
6136,0.9742607474327087,0.048612285405397415,0.9573683738708496,True,8
6138,0.9946098327636719,0.012484965845942497,0.9902328848838806,True,8
6148,0.8420349955558777,0.1838533729314804,0.7090677618980408,True,8
6156,0.9930024743080139,0.01814587414264679,0.9909955263137817,True,8
6164,0.9987881779670715,0.00380034651607275,0.9984115362167358,True,8
6166,0.7827268838882446,0.26073986291885376,0.6809278130531311,True,7
6169,0.4459593594074249,0.4563272297382355,0.12758862972259521,False,8
6175,0.44969236850738525,0.5431122779846191,0.27951550483703613,False,8
6187,0.9321813583374023,0.1249731034040451,0.9132504463195801,True,7
6203,0.2686902582645416,0.6506423354148865,0.02458760142326355,True,8
6205,0.9611955285072327,0.07039473950862885,0.9380894899368286,True,8
6211,0.9999512434005737,0.0001977263018488884,0.9999194741249084,True,8
6218,0.9112710356712341,0.13431361317634583,0.8513504862785339,True,8
6220,0.8866379857063293,0.12611430883407593,0.7795273065567017,True,8
6234,0.986314058303833,0.032814010977745056,0.9818031787872314,True,8
6239,0.8539100289344788,0.23838050663471222,0.7890556454658508,True,8
6242,0.9298534989356995,0.13378404080867767,0.9090458750724792,True,8
6244,0.9532005190849304,0.08480344712734222,0.9219589829444885,True,8
6256,0.2772335410118103,0.6961771845817566,0.04343438148498535,True,8
6271,0.9909804463386536,0.020015927031636238,0.9848895072937012,True,8
6274,0.9893710613250732,0.026246463879942894,0.984906017780304,True,8
6275,0.99503493309021,0.01352725736796856,0.9934688806533813,True,8
6284,0.9894068837165833,0.025196406990289688,0.9857705235481262,True,7
6287,0.7566509246826172,0.3271023631095886,0.6712878346443176,False,8
6294,0.7015466094017029,0.20851995050907135,0.4054742157459259,True,8
6298,0.8510258793830872,0.1662016361951828,0.718552827835083,True,8
6301,0.9721320271492004,0.06114701181650162,0.962701141834259,True,8
6303,0.9745513796806335,0.053486041724681854,0.9628033638000488,True,8
6306,0.9881600141525269,0.026507535949349403,0.9808161854743958,True,8
6316,0.9960750937461853,0.010199319571256638,0.9934052228927612,True,8
6325,0.9999227523803711,0.0002975286333821714,0.9998696446418762,True,10
6326,0.6449857354164124,0.21844720840454102,0.2904236912727356,True,9
6339,0.6830563545227051,0.2782220244407654,0.4092782735824585,False,11
6343,0.30753153562545776,0.565595269203186,0.024012356996536255,False,11
6344,0.9538160562515259,0.07907745987176895,0.9249594807624817,True,9
6349,0.933490514755249,0.10433954745531082,0.893040120601654,False,9
6350,0.9999995231628418,2.8836798264819663e-06,0.9999990463256836,True,10
6354,0.5682264566421509,0.3978501856327057,0.3333856463432312,False,9
6357,0.998178243637085,0.00559332687407732,0.9977246522903442,False,9
6369,0.9998356103897095,0.0005969991907477379,0.9997703433036804,True,10
6384,0.9938719272613525,0.015968648716807365,0.9922531247138977,True,10
6390,0.5563936233520508,0.2388194501399994,0.11667212843894958,True,9
6399,0.999985933303833,6.120964826550335e-05,0.9999755024909973,True,9
6409,0.9992642998695374,0.002385132946074009,0.9990206956863403,True,10
6411,0.993715226650238,0.015494272112846375,0.9909049868583679,True,9
6426,0.5947672724723816,0.31898921728134155,0.2671429216861725,False,9
6439,0.7850441336631775,0.2979848384857178,0.6914522647857666,True,11
6440,0.566744327545166,0.32780230045318604,0.19464761018753052,False,11
6444,0.6456573009490967,0.33256933093070984,0.38449108600616455,True,9
6450,0.6261563301086426,0.39365464448928833,0.4746360182762146,True,9
6453,0.8066602349281311,0.190297931432724,0.6330544948577881,True,9
6456,0.8435672521591187,0.1985366940498352,0.737411379814148,True,11
6463,0.6166303157806396,0.22545327246189117,0.23448431491851807,False,9
6465,0.753258466720581,0.26456350088119507,0.5837368369102478,True,9
6466,0.8791191577911377,0.17011909186840057,0.8237347602844238,True,9
6473,0.5262753963470459,0.47050905227661133,0.3260340690612793,True,11
6476,0.9981203675270081,0.00542795704677701,0.9972957372665405,True,10
6499,0.9998296499252319,0.0006326904403977096,0.9997647404670715,True,10
6513,0.9884152412414551,0.024091841652989388,0.9797078371047974,True,9
6514,0.8140716552734375,0.22354929149150848,0.6775169968605042,True,9
6517,0.6202405095100403,0.3419288098812103,0.3423134982585907,True,9
6519,0.9333941340446472,0.09490279108285904,0.8752958178520203,True,9
6524,0.9999960660934448,1.888351653178688e-05,0.9999930262565613,False,9
6527,0.9980467557907104,0.004805563949048519,0.9961426854133606,True,9
6533,0.5686727166175842,0.22850798070430756,0.13742595911026,True,9
6539,0.9840893745422363,0.034855492413043976,0.9775282740592957,True,9
6541,0.9094818830490112,0.13789862394332886,0.8504701852798462,True,11
6547,0.9992846846580505,0.002047089161351323,0.9986259937286377,True,10
6555,0.3545380234718323,0.5305243134498596,0.048289328813552856,False,11
6565,0.9995506405830383,0.0014613141538575292,0.9993482828140259,True,10
6566,0.7077422142028809,0.3456609547138214,0.5923131704330444,True,11
6570,0.9408362507820129,0.09737097471952438,0.913657546043396,True,11
6580,0.9998934268951416,0.00040133800939656794,0.9998443722724915,True,10
6584,0.9964696168899536,0.009428530000150204,0.994884729385376,True,10
6585,0.9929336309432983,0.01589495688676834,0.9874755144119263,True,10
6600,0.5366092920303345,0.33335673809051514,0.13737604022026062,True,11
6604,0.9965399503707886,0.00895291194319725,0.994251549243927,True,9
6605,0.9114529490470886,0.14163225889205933,0.8720508813858032,True,11
6618,0.9087164998054504,0.14906392991542816,0.8782878518104553,False,9
6625,0.9587993025779724,0.06147811934351921,0.9203104376792908,True,9
6634,0.4494711756706238,0.4060273766517639,0.17170175909996033,False,9
6647,0.5720977783203125,0.3577568531036377,0.2908386290073395,True,11
6649,0.9998441934585571,0.0005344946985132992,0.999711811542511,True,10
6654,0.8739838600158691,0.19037045538425446,0.8088526725769043,False,9
6664,0.9997745156288147,0.0007898218464106321,0.999625563621521,True,9
6673,0.9965953230857849,0.00845919456332922,0.99385005235672,True,9
6684,0.9998410940170288,0.0005772723234258592,0.9997401237487793,True,10
6688,0.9948844313621521,0.013282045722007751,0.9927251935005188,True,10
6690,0.9753172397613525,0.049430858343839645,0.9655383229255676,True,9
6703,0.9977267384529114,0.0061543285846710205,0.9962552189826965,True,10
6705,0.47758954763412476,0.5279338359832764,0.2326824963092804,True,11
6707,0.24075479805469513,0.7513128519058228,0.05870506167411804,False,9
6708,0.5185984373092651,0.37759771943092346,0.13572898507118225,False,9
6711,0.8433048725128174,0.2622792422771454,0.8078153729438782,False,11
6717,0.5122193098068237,0.4987621307373047,0.30920863151550293,True,11
6723,0.9918774366378784,0.019772078841924667,0.9882374405860901,True,10
6725,0.998400866985321,0.004683871753513813,0.9976279735565186,True,10
6728,0.5285912752151489,0.4636414647102356,0.36494171619415283,False,9
6741,0.998847246170044,0.0032060889061540365,0.9978762269020081,True,10
6744,0.999028205871582,0.002752247964963317,0.9981719255447388,True,9
6745,0.311643123626709,0.5774328708648682,0.041267991065979004,False,11
6746,0.23070502281188965,0.7390899658203125,0.07823699712753296,False,11
6750,0.9846426844596863,0.02946309559047222,0.9721277952194214,True,9
6752,0.9970153570175171,0.007823442108929157,0.9949436783790588,True,9
6806,0.9778658151626587,0.04605548828840256,0.9679519534111023,True,9
6816,0.9902572631835938,0.023580627515912056,0.98576819896698,True,11
6817,0.6882904767990112,0.3260076642036438,0.46649646759033203,False,9
6823,0.9161582589149475,0.1362350732088089,0.8747125864028931,True,9
6824,0.34172874689102173,0.6226428747177124,0.1263100951910019,False,9
6825,0.979832112789154,0.042358141392469406,0.9678277969360352,True,11
6838,0.901455819606781,0.14069993793964386,0.8496074676513672,True,9
6840,0.3529597520828247,0.638554036617279,0.11958861351013184,True,11
6850,0.9999945163726807,2.533364931878168e-05,0.9999899864196777,True,9
6857,0.9642623662948608,0.07337813079357147,0.9487401843070984,True,9
6862,0.8332810401916504,0.16641411185264587,0.6778323650360107,True,9
6864,0.9987840056419373,0.003718454157933593,0.9983199834823608,True,9
6867,0.9853681921958923,0.03084695152938366,0.9752749800682068,True,11
6907,0.8271570801734924,0.15913382172584534,0.6573834419250488,True,9
6909,0.9999309778213501,0.000250087003223598,0.999866247177124,True,10
6911,0.9760169386863708,0.04784442484378815,0.9612454771995544,True,9
6916,0.9777712821960449,0.046975862234830856,0.9688405990600586,True,10
6918,0.9972641468048096,0.007481432519853115,0.9958385825157166,True,10
6933,0.7080660462379456,0.3178154230117798,0.5536773204803467,False,9
6942,0.6389102339744568,0.34826865792274475,0.418392539024353,False,9
6946,0.9999053478240967,0.00036713358713313937,0.9998708963394165,True,10
6955,0.3836541175842285,0.5088940858840942,0.12734153866767883,False,9
6971,0.9836652874946594,0.030549192801117897,0.9689222574234009,True,9
6979,0.646149754524231,0.2692631185054779,0.32492145895957947,False,11
6981,0.6578355431556702,0.38130462169647217,0.5321485996246338,True,11
6985,0.9997870326042175,0.000721776916179806,0.9996278882026672,True,9
6989,0.9988266825675964,0.003486062167212367,0.9981505274772644,True,9
7000,0.9999487400054932,0.0002045808214461431,0.9999246597290039,True,10
7002,0.9997166991233826,0.0009485941845923662,0.9995004534721375,True,9
7011,0.90152508020401,0.16852892935276031,0.8687074780464172,True,10
7021,0.5524612665176392,0.42592740058898926,0.3098568916320801,False,11
7024,0.8309228420257568,0.219993457198143,0.7328990697860718,True,11
7050,0.4874017536640167,0.3596515953540802,0.06369718909263611,True,9
7057,0.5495259165763855,0.45596233010292053,0.34243565797805786,False,11
7069,1.0,9.83347021588088e-08,1.0,True,10
7076,0.9999325275421143,0.00025189798907376826,0.9998781085014343,True,10
